PC1,PC2,Air Quality
-0.41415122363775314,-0.31092596496017727,Moderate
0.02505677195634272,0.009843332936459087,Hazardous
-0.0983853583805136,0.9434478748469709,Good
-0.6895509534724109,-0.24031424785655783,Good
0.12048041472923599,0.2556076189201751,Moderate
0.11471654523872138,-0.34573323735295425,Moderate
-0.7063885566478886,0.755316865132991,Good
0.08528174029498282,0.10118235620636043,Poor
-1.6924318774130083,0.35957660198051805,Good
-0.12949751784956767,-0.6333221362724701,Good
-0.7344716482228667,1.0913828744254088,Good
0.6187325424466185,-1.2841680440053025,Poor
1.6933360543311629,-1.2127621852966466,Hazardous
-0.07448499744331526,-0.3123614631772833,Good
-0.605552106674659,0.4767128584751351,Good
1.081145800955202,-0.20445912820633916,Poor
-0.6946997332810949,0.043870666667894506,Good
-0.09481301917755568,0.7678980890209506,Good
0.29104026722598436,-0.16878762450814208,Poor
-0.829381511326618,-0.6688066399978722,Good
-0.15160636738448569,-0.402706384340222,Good
-1.1151157159802993,-0.30797177715503465,Good
0.8410573173490374,1.3531392227439627,Poor
-0.645340881979573,-0.5783314313242728,Good
0.43702060990455277,0.12484347192266632,Poor
0.6261683180374209,0.9149688299671928,Moderate
0.42071992130505537,-1.1559755341417355,Moderate
-0.5726466612988198,0.26636733439585436,Good
0.1657325346710889,-1.29123412563831,Poor
-0.2807539564625515,1.167826728436612,Good
0.6194512766595699,0.03008548791016682,Moderate
-1.098192027623328,-0.11805921899837303,Good
-0.690192363877729,0.6413354546309933,Good
0.8789704909334976,0.2360425830941998,Hazardous
-0.25684345454457874,-0.28783620045767594,Good
1.5538871573306021,-0.11473109540046851,Hazardous
0.6979472139357307,0.798818928260264,Moderate
-2.5296492424912462,-0.40137662603928576,Good
-0.3699214198507865,0.17042385118197084,Good
0.24142441594695388,0.5779253546632503,Moderate
1.5563020413568778,0.5681537273099106,Poor
-0.5028883926077247,0.5529770796235924,Good
0.1695097929122986,-0.3017697708525466,Moderate
-0.6123949269130241,0.05453041201798585,Hazardous
-0.4243781910578034,0.07753196597861856,Good
-0.08647380135460427,-0.19349158099261327,Good
-0.2604896235948965,-0.5361268510858975,Poor
0.580420625512645,-0.15847876633080335,Hazardous
-1.2084773463747305,0.6050003323641947,Good
-0.05604201843678659,-0.31063243524217093,Moderate
-0.9185516510935485,-0.12412099871854596,Good
0.3985651416974478,0.22871014076423757,Moderate
-0.55408804024054,0.5100386129542169,Poor
0.5684804614344302,-0.16003729394577845,Moderate
0.47213079704371474,-0.9614594884185073,Moderate
0.9678403175386471,-0.15603355920036888,Moderate
-0.4175437178267898,-0.09034210596776564,Good
0.5886649316695324,0.5680817849282822,Moderate
-0.6350303149911027,-0.5281207534053228,Good
0.2317034549716127,0.44877674691887315,Moderate
0.6999515122756161,-0.13779508638949003,Moderate
1.376178075395576,-0.13556983918032167,Moderate
-0.4059896640277898,0.045270751483912575,Good
0.29068180901782226,-0.37326927936292204,Moderate
0.47896703883269176,0.6326175088324334,Moderate
1.1735877298936725,-1.1648593683433903,Hazardous
-0.9462534116130851,0.42015532026570085,Good
-0.10769900146013106,0.10856197199524902,Moderate
0.7097021334807667,1.0874442909440585,Moderate
-0.09238834851942906,-0.27577601404101104,Good
-0.4593902503938254,-0.3028560731468358,Moderate
-0.9486248032436618,-0.32681902775585087,Good
0.8599844865354883,0.8313354169000373,Moderate
0.4143479496961128,0.2003205438450037,Moderate
-0.5898703748878237,1.1820022887823844,Good
-0.3571706237550679,-0.6559976605313153,Hazardous
1.1607553556072845,-0.8842553474146619,Hazardous
-0.2975219079748474,1.112600724429428,Good
-0.7850664567741766,-0.3903834034995455,Good
2.44326431985521,-1.148190796255394,Hazardous
-0.7414769932758423,-0.25394320746409244,Poor
0.7089922425081125,-0.1581773028921929,Moderate
-0.10366338214468142,0.08403349057261054,Moderate
0.816019530232276,-0.007707385350740295,Hazardous
0.8707665590354218,0.42697068148028516,Moderate
0.9061798734867385,0.21451240388521728,Moderate
-0.7240291326840289,0.40959040918759676,Good
0.13221816517054785,-0.4001276834164866,Moderate
0.5496521492918419,0.668513023870655,Poor
-0.5664542526863263,-0.45943807823873545,Good
0.7867791429957602,-0.4274783777606398,Moderate
0.4509186744985465,-1.2111756902676163,Poor
0.3932684236549209,1.2052374425225152,Moderate
0.386724819198827,0.14477783617407816,Moderate
-0.43888723765842763,-0.41261368320973396,Poor
0.7038178642966537,-0.5939135238169955,Moderate
-1.3107719241491602,0.12860167565159142,Good
0.016605845140125586,-1.1103775604243817,Moderate
-0.0301376398854966,-0.5511791328437883,Poor
-0.6323471425553975,-0.29824149374058495,Good
0.5056833359926036,-0.5712067666847243,Moderate
-0.2048575676186128,0.5645261290000496,Good
0.03848834628758925,0.13962556655710878,Good
0.5415722447459751,-1.8881275561079125,Poor
0.3712460584218134,-0.03505125034301858,Moderate
-0.26869060417817003,-1.1594540306351704,Hazardous
0.601887573105818,-0.6724976046090035,Poor
-0.29454953460156225,0.7698404602040949,Hazardous
-0.6277110269649507,0.8336972672896713,Good
-1.1492094300937328,-0.5461513359831234,Hazardous
0.03163567341240563,-1.0524770665636927,Moderate
0.9943965909827456,-1.287145547166706,Poor
-0.8474030697167482,0.0068687786762128555,Good
0.4205334286003338,-0.6614597451180178,Moderate
-0.7304873077386812,-0.1668130520992832,Good
-0.12657402660173714,0.41046013113285207,Poor
0.882747435168868,-0.2300273228468073,Moderate
-0.1253674437371538,1.068218726685634,Good
-0.05937881089223779,0.7105458755484483,Moderate
0.7114613607584633,-0.9795273692088573,Poor
-0.33698426148475114,0.28134928097875045,Poor
-0.34214714621480335,-0.4556717980757068,Hazardous
0.38947488035316785,-0.15645757691765227,Moderate
0.8396953994541015,-0.14262351414929422,Moderate
0.17563480550580013,-0.15885980707660505,Moderate
-0.5055107803924045,0.688493801249008,Good
-0.6740451256710392,-0.4584518072444268,Moderate
0.5274223923446647,0.42426654331686653,Hazardous
0.08363462406557068,0.4982580946306623,Moderate
-0.7385045098922693,-0.20288228391101043,Good
-0.3480161771182065,0.4360426425952219,Moderate
-0.44452237774017084,0.9204281544733941,Good
-0.36657614348991824,0.7834746102718648,Good
0.8358100138596394,1.0137223398479502,Poor
-0.11032190920029275,-0.35356190506998614,Good
-0.771745294162336,0.943964505522454,Good
0.641354161604726,0.10215910395580674,Moderate
0.036213164963097094,-0.567266827509698,Good
0.5789083198528753,0.39802625621132165,Moderate
0.4292543523439893,-0.7001271096712635,Moderate
-0.38976238066324215,0.22308396901924588,Good
0.5978819289228714,-1.5089269095523619,Poor
-0.15608360302653507,-1.9465916856854395,Hazardous
1.0825317046921346,-0.9186082500598282,Poor
0.5395476027266938,-0.21926312306092421,Moderate
-2.190875606555926,0.035676268988597236,Good
1.3098250392996484,-1.1890179687027924,Poor
0.036266502233807535,0.240249340536328,Moderate
0.28062103555160106,-0.03520515449619852,Hazardous
0.13099667728841638,-0.971972945658139,Moderate
-0.2124782724861044,-0.28106177270768296,Good
-0.1422179684251523,0.2812243169473429,Good
-0.5756273035771348,-0.32799066400079974,Good
0.3601909119606311,-0.5364467489721846,Poor
-0.4439938818879542,0.6509469994619296,Moderate
-1.7622033562638435,0.7062117390107079,Good
1.2857671045686365,-0.9349158567648594,Moderate
-0.40530109472029935,-0.6783728235858602,Good
0.7805439473690552,-0.7838106610704921,Poor
-0.6582415566275197,0.8945659426542695,Good
-0.023966586403861158,-0.750412068794376,Poor
-0.02341220848681111,0.6939147894472624,Hazardous
0.7588396603217289,-0.42006399703168595,Moderate
-1.474493888795471,0.3581310923748148,Good
0.25841518718052436,0.20641701424990985,Moderate
-0.527515599855281,-1.1826787973885722,Poor
-1.182271088861985,-0.4539127664016736,Good
1.0163692609678892,0.014257643168246372,Poor
0.4785073020124589,0.36282606656562866,Poor
-0.016236253587943048,0.2939064644783038,Good
0.5152940084661715,-1.0909151521329388,Moderate
-0.28473470479274005,0.011854392000641242,Good
-0.09028282929448164,-1.3913897033183942,Moderate
-1.0214356367876651,0.21190335163853422,Good
-0.19345711473574168,0.6893416650793165,Poor
0.2911511388009901,-1.69317323495058,Hazardous
0.9548326748958514,0.0772431775749998,Moderate
-0.24489556161610365,-0.007358690224284897,Good
0.6013724365382735,-0.21951920428979096,Hazardous
1.373043726244883,-0.3135546853345335,Moderate
1.137686874609866,-0.4981100271361882,Moderate
-0.7319974200465035,0.08863585540215532,Good
0.029110565466912527,0.2970881460544558,Good
-0.7913127364919319,-0.1760670183199119,Good
-0.6920545445291955,0.8038143156258276,Good
-0.6672453742327868,0.11949959809707297,Good
0.8450658129257175,-0.06835966904689476,Moderate
1.4198990814913799,-0.3209646391197527,Hazardous
0.10006384512259142,0.7774298995379977,Moderate
0.16855474513454277,0.5701677411886314,Moderate
-1.4477672592192359,1.1493536917135532,Good
-0.9597808254003339,0.3956676787399887,Good
1.1256822940969458,-0.08368487788273507,Poor
0.017553183829084412,0.295340920879116,Poor
-0.592671629374515,-0.15547887988745412,Good
0.7571652942626115,-0.06399799645292963,Poor
1.3602203041066026,-0.812225571742308,Hazardous
0.16083311385205123,0.24579310218572054,Moderate
0.6042303034193893,0.24120915838663834,Hazardous
0.02924131938791337,0.1259385427712221,Good
0.3611687567274374,-1.7050435765008032,Poor
-1.4846829426840933,0.08376372953539184,Good
0.25339292372921435,-0.4114084562962829,Moderate
0.6184081396945671,0.1369405384788587,Moderate
-1.5645514200024728,0.5335244763865346,Good
0.8938178754934076,1.258359454627042,Moderate
-0.7524625739595757,-0.763970062991341,Good
0.075326972215784,0.5408330484537875,Moderate
-1.5660435002157373,0.009361893557208617,Good
-0.8912059899577169,0.3088349231866464,Good
-0.2685225041907787,-0.01914079191886918,Poor
1.6449303569919433,1.0121590700972942,Hazardous
0.6516969118244544,0.3816701580462616,Moderate
0.8506965838019948,0.08415062121855076,Moderate
0.4922879719420041,0.8530004614129616,Moderate
-0.087250238725093,0.23238312365702585,Good
0.01876443443654552,-0.46097870212619013,Poor
0.41922885542922633,0.21469537448045284,Moderate
-0.6438825388554343,-0.8724592304343162,Poor
0.5663083586834876,-0.5395045313970733,Moderate
-0.265668452642174,0.20878875371611927,Poor
1.5956259618329693,-1.8538959537163742,Hazardous
-1.546090069182863,-0.7657605637515483,Good
1.5969745304607055,0.6666674272298762,Hazardous
-0.43173652236266874,-0.5895131488047285,Good
-0.6136920289409457,-0.5939494784214956,Good
0.2832639780880117,-0.5764631347572107,Moderate
-1.872144490873524,-0.6816782333751674,Hazardous
-0.47810919540763686,-0.22051990206419245,Good
-0.6317734753013624,0.6169414939292273,Good
-0.014444858530745994,-0.1313356906826691,Good
-0.6464196671956267,0.37301792987790194,Good
-0.5246887862108697,-0.17124009200934506,Good
0.05014668505336587,0.12802576152047204,Moderate
1.215819841836599,-0.3240188979347632,Moderate
-0.06366442088305278,0.6529856552658924,Good
-0.03804454730852855,0.20509805406123205,Good
-0.3092231390640288,0.17149234201690455,Good
-0.23387649119475418,0.014810867065661228,Good
-0.25598081183018717,-0.2738049327369216,Good
-0.1765695787592817,-0.5509646523257606,Good
0.4491404511800157,-0.7811595210560434,Moderate
1.435884330087859,-3.056052504773582,Hazardous
0.18390312664725714,-0.3965472384701024,Moderate
-0.18129456864586763,-0.1430907314736039,Good
-0.32133734346367515,-0.1483625962698289,Moderate
-0.7832635072408569,1.0995444789334894,Good
-1.6360034746279366,0.42582550945506703,Good
-0.4750249860967721,0.6972659460013502,Good
-0.2687633288726012,-0.6697335904834839,Poor
1.279561651065321,-0.5013675228726444,Hazardous
-0.1684511096197158,0.5169285535819796,Moderate
0.5994963771364764,0.288572071060126,Moderate
0.7977635516809352,-0.4240128344261292,Hazardous
0.16979857557257433,0.38008723776978015,Poor
0.04304384138331451,-0.05718206500691146,Moderate
0.7195214580358741,0.3721664150437091,Moderate
-0.8926945029109675,-0.28685478801421727,Good
-0.6681395913752896,0.06712795964564755,Poor
-1.572831143618373,-0.36629836855580106,Poor
-0.5804680171064935,-0.5005218848334503,Good
-1.4973790536367484,0.6225345138430741,Good
-0.28118489558096876,-0.4641406755063708,Good
0.6570950387122746,-0.800426826513466,Hazardous
1.1742561873988915,-1.414174621279819,Moderate
-0.29636087700431113,-0.2679148349858525,Good
0.5697476962891952,0.6961923789218383,Moderate
0.8772955860945783,-0.4268429826121286,Poor
0.5181920506515626,-0.38536168584531477,Poor
1.084314088313539,-1.5409333312133107,Hazardous
0.1622069149303495,0.26818906641176066,Good
-0.21226270084361287,0.15929156029476008,Good
-0.6558327729563475,1.0936771091316324,Good
-1.2149403384333637,-0.5492352632363284,Good
-0.13496337957818663,-1.1567456474020892,Hazardous
-0.15935789766780736,-0.25527379592850846,Good
-0.5412098788235059,1.0159050998355799,Good
0.8134251677305016,0.055344452542394264,Hazardous
-0.700815638425187,-0.3094467467440899,Good
-1.6599257786424815,-0.2991152182264113,Hazardous
-0.19195522542675475,-0.10058740494606758,Good
0.8956116832482924,-0.14521010042288127,Moderate
1.5267438927526515,-0.07255325820169135,Hazardous
-0.11119179687487887,-0.5910483152619265,Moderate
-0.5889029683141771,-0.2567333944884503,Good
-0.5927307142273963,0.0667239274620991,Good
-1.2606012809915068,0.6559442395015166,Good
-0.8045394294041036,0.9279717541327825,Good
-1.4857095311615987,-0.10604305066636856,Good
-0.31657873673788495,0.38258236204113405,Good
-0.04644934664480936,-0.005805324605667735,Moderate
1.4815932129079887,0.57125035467946,Poor
-1.2228460299902946,-0.7594755560743673,Good
-0.027336953474177916,-0.24463482519611213,Good
-0.45805222508699317,0.8454750993132057,Good
0.5142142476566239,0.12281227458964784,Poor
0.5370367679935898,0.13961450443819956,Moderate
-0.2806848948843288,-0.001547903196666145,Good
-0.14794205205200978,-0.5204026915630053,Good
0.8207469087929952,0.9401497156306643,Moderate
1.229669700108468,0.068751714786492,Hazardous
-0.41218593669293635,0.29777660132228734,Moderate
0.5752066177933551,0.006596620320722023,Poor
0.7363376101776654,-0.03498991931109596,Moderate
-0.16035104794915955,-2.5410998319502194,Poor
0.6822880968462816,0.2705017419510408,Moderate
0.5707883198429613,0.056271592015571886,Moderate
-1.2790558491090047,-0.2793165983595657,Good
1.0745733307597765,0.11243821495177682,Moderate
-0.7393276997832487,-0.017423927755388105,Moderate
0.5439165904258727,0.6235158779981409,Poor
0.3573021392307829,0.1451546601699005,Moderate
0.39423514039162383,0.09572669625299035,Moderate
0.09392141596136237,0.42671313245400583,Poor
-0.2907270545400972,0.6618960492163574,Moderate
0.8274256406710856,0.31416580018825496,Moderate
1.2525771044089307,-1.6309854798737689,Poor
-0.06649796776275203,0.30457683687851467,Good
-0.3249973286024231,-1.33143718579358,Poor
-1.5395507098044676,0.9241670453407184,Good
0.40334242596183645,-1.2724651429351845,Hazardous
-0.6248394241777148,-1.202709159290694,Poor
1.5912483306732366,-0.6923402583159886,Poor
-0.8035254577683181,0.8680374677451772,Good
-1.2471548347065557,0.31889845297885716,Good
-1.011338268733288,0.800671623759047,Good
0.30658710519977683,-0.010785418497348126,Poor
-0.5546310701499029,-0.5165519430115859,Poor
-0.081160737640682,0.09236175858620164,Moderate
-0.3589290594072798,-0.13410728252567444,Good
1.2243084664918396,0.343950125930979,Poor
0.22633799031604535,0.5907295865574476,Moderate
-0.7285094317205193,1.0654911013847461,Good
-1.378116479735727,-0.8158274033236791,Hazardous
0.470979495782588,-1.328436793108711,Poor
0.11328809879012001,0.057166325256996005,Moderate
-0.6675397683552733,-0.00975842481660149,Good
-0.657137428497479,-0.5143930553975307,Good
0.4693356007164256,0.11533047078889994,Moderate
0.7564423680343051,0.2491877110396614,Poor
1.0763935984961877,-0.29251008048985777,Moderate
0.6517291207791792,0.5273348409903702,Moderate
0.482354520274099,-2.0101632639831224,Poor
0.9798023483812393,0.10728725537821615,Poor
-0.2583336576794774,-0.1913164119673647,Moderate
-0.7884693980590529,0.045689717266553506,Good
0.7074682602266857,-0.7141812312221424,Moderate
-1.348964450094442,-0.38295993657662797,Good
-0.5742390169178038,-0.17273846130980322,Good
0.41922496531305337,0.0024027865885351517,Moderate
-1.1550061239944016,1.036195703515367,Good
-1.003554127168331,0.3924414996027945,Good
-0.7656266206213168,-0.14212098408118745,Good
-1.7982243744621076,-0.6065491598233688,Good
-0.8313672867824309,-0.4315621962040086,Good
1.008383645075149,-1.067514802143574,Hazardous
0.367574006652791,-0.29641603958928947,Poor
0.027084252198465095,0.5509516846829586,Hazardous
-0.1936040984102519,0.13499059148254822,Moderate
0.6465851999095723,0.2623071280304088,Moderate
1.149220315599051,-0.7129872285494055,Poor
-1.0330937451005884,0.577609921512781,Good
1.1013473258475859,-0.6912676976347387,Poor
-0.605778548073566,0.3400424604431368,Good
-0.91941464220738,0.37582215062106983,Good
0.8825031801485568,0.5115023367234067,Moderate
-1.4795588674725513,0.5529179453105046,Good
-0.3870073630434366,0.5811523853796136,Good
0.3899250296980253,0.21603118422765588,Moderate
-0.1906556181663235,0.1803044396552546,Moderate
0.000799921056285513,0.24736251237534143,Poor
-0.8484681882732709,0.6738945998748256,Good
-0.11788216023534856,-0.3718642480969958,Good
-0.9534416757660077,1.0306515688882096,Good
-0.7762594765802784,1.0462480203925455,Good
1.320678016087946,0.21415620828417659,Moderate
-0.4035992979425708,-0.3758351434975943,Good
-0.2377766840496801,0.5169169426842815,Good
-0.18962282863740593,0.08163609404697778,Good
1.3468061648558292,0.8394367176146635,Moderate
-0.5047250705620354,0.36786250647691787,Good
0.8038375112591581,0.8314373618208907,Poor
-1.5084448588997932,-0.12067804664259314,Good
0.30019681741988347,0.38100273109562527,Good
0.45220295615753703,-0.2130384523639181,Moderate
-0.6191195769672478,-0.7929877517047835,Good
-0.3815051812530618,-0.8431248352988958,Good
0.46059605633160555,0.35527455192492996,Poor
-0.824844240400407,0.33366903665870024,Good
0.41737800477427334,0.23283926287040763,Moderate
0.34796290395744967,0.21343911741974372,Hazardous
-0.32417856794334443,-0.020852686463784284,Moderate
0.31608801810351866,0.5411002192811045,Moderate
-0.7923716805564993,0.585638979448706,Good
0.5250601586615978,-0.85478590887912,Hazardous
-0.09911629424738638,-0.049814952294855476,Moderate
0.009206558468733986,-0.19382681921143682,Poor
-0.6135863316869893,0.7061248306779717,Good
1.3441920566000958,0.17332257916141564,Moderate
-0.3700549248610834,-0.03155466261626151,Good
1.1743861874771666,0.799077154101749,Moderate
-0.7782036909585709,0.8895070418182663,Good
-0.36331427204331734,-0.26839706692300835,Good
0.25654223251685465,-0.14293699902199888,Poor
0.2579902505511177,-0.7963020792939844,Moderate
-0.3081008589026574,-0.7304428869740691,Good
-0.36637111177450454,0.8512334199763739,Hazardous
0.4037458005016685,-0.5667226807654004,Poor
-0.8332126258033662,0.19567719142078657,Good
-0.44498601540787364,0.9335536936447156,Good
-0.4260240644344192,0.12149067462119253,Good
0.6734320543965295,0.277303501127548,Moderate
-0.06084256637982017,0.7475409481348735,Poor
-0.6177181108160821,0.7749263333778649,Good
0.2903942178330073,0.19718380755743134,Moderate
-0.3504619150951804,1.0167314923186603,Moderate
0.8657958549902752,0.2437459450673534,Moderate
0.20802493231133057,-0.34665122318639285,Poor
1.5576973698009628,-1.7439686048810186,Hazardous
-0.8135107748849271,-0.8434878331275161,Good
-0.18375363662501368,0.6518486506507357,Moderate
1.380038354891667,-0.25921946164366594,Poor
-0.874871856738243,-0.1866525050116099,Good
-1.0334342266537517,0.027633144557569315,Moderate
-0.6650381947851931,0.15872015719570842,Good
-1.0447434495435501,1.1145548224106385,Good
0.350163451004324,-0.09283020075707685,Poor
0.9295616965681033,0.03496898983034528,Poor
0.9043001816832829,-0.6707675058091982,Poor
0.4410322524700442,-0.7785613688374968,Moderate
0.8245628706747926,0.07725167648927508,Poor
-0.1672821306650982,-0.19697663519500935,Good
0.25288381930908177,0.4014481056514465,Moderate
0.010244445154534501,-1.1945556180785943,Poor
-0.13771671057785512,-0.005916736061913987,Moderate
-0.09419176632121815,0.5704454637192511,Good
-0.9479588895056789,0.25000390536940464,Good
1.1178275278772396,-0.6699031063544356,Poor
0.5002754952799823,-1.0920206211345524,Hazardous
0.5224550714338473,-0.33643200065222767,Moderate
-0.1860973160832308,-0.6406633739961715,Good
1.2501764147027576,0.3666625627259673,Poor
0.5864885544487028,-0.05787361689611589,Hazardous
0.0612859416318343,0.41441278464595604,Good
-0.09568953845675873,0.6655754900363899,Moderate
-0.10907676100316842,-0.264527993311763,Good
0.717860740744009,-0.7047356951998422,Poor
-0.04870782566666043,-0.0678815003483955,Moderate
1.3599024055413165,-0.18404262438942737,Poor
-1.3039631375841774,-0.491694734187313,Good
-0.3385593286508142,0.1673685754023978,Good
1.1638341638468042,-0.5466949240140611,Poor
0.6514891848056857,0.03980585165134051,Moderate
-0.3313196563636872,-0.444248732715809,Good
-0.77706919025473,-1.0616663909411055,Hazardous
0.34526805216633927,-0.09975932060946159,Moderate
0.2347779635297115,-1.3519581823287303,Hazardous
0.1598580794691554,0.5037997805097759,Moderate
0.13769173699934428,1.9747392789067921,Hazardous
-0.7009523612911457,0.8464197734295573,Good
-0.4914780384724807,0.08833431183389615,Good
-0.7376326283144842,-0.1902410956979781,Good
0.06656390825834335,0.6001815225285904,Poor
-1.1033697330902543,0.2417665138267761,Good
1.00132326762307,-0.2462711862824596,Moderate
-0.47826396817389005,0.17971347358837206,Good
-0.21018368282084138,-0.16790831601535983,Moderate
0.4992187358894822,0.15051952036978394,Poor
0.2831657568754585,-1.6322881694723548,Poor
-0.43987117618434257,-0.2754219621222922,Good
0.3879311602259477,0.18994001266866314,Moderate
-0.8708053813479685,0.32147027395302485,Moderate
0.6273650181696145,0.44234479814234684,Moderate
-0.2145768755352221,1.1287156850159743,Moderate
0.48513590146852464,-1.9208092897627649,Hazardous
-0.9998746119535558,0.27397877473449245,Good
-0.37398070092562163,0.20441892437843479,Good
-1.6528475772015905,0.6756611643463689,Moderate
0.20329110927628363,-1.7373829445354043,Hazardous
0.8164539020241397,0.309335687121246,Poor
0.6176063350853284,-0.5995571405762573,Moderate
1.4613429322831113,-0.8671798442377803,Poor
0.3411647185114399,0.057398949950926294,Moderate
-1.564352939553817,-0.402154556602999,Poor
-0.19556555214205867,0.6780836989142276,Good
0.5317000819194706,0.3129498113312037,Poor
1.0997739819759325,0.4368801178690656,Poor
-0.7381637213005017,1.0201358849531426,Good
0.7657349288977194,0.06161439707010228,Moderate
-1.0580071698106956,0.8931102250059577,Poor
0.813130701503233,0.8443911079205555,Moderate
1.0417519539694082,-0.5328841045924596,Poor
-0.3632230965004238,-0.43232340863793284,Good
1.692636141923438,0.1954391288156362,Poor
-0.707799375105011,0.022539107553117797,Good
-0.2854490975960872,-0.8239712674060768,Poor
-0.5251238130360404,0.7569032608649485,Good
-0.1052434888964839,0.7567814680072932,Good
-1.0604929986004852,-0.3368644327517142,Moderate
-0.1268679215503805,0.08344173365297337,Good
-0.7918961910570181,-0.5084401480533381,Hazardous
0.45380952263760416,-0.6893020834590172,Hazardous
-0.0670642198649443,-0.13659730258366878,Moderate
-0.4793344682169687,-0.506399244788437,Moderate
0.6399589424843586,0.36309820779750207,Moderate
-0.4725996146957259,1.3029786536204337,Good
-0.6535962362653386,0.40472880824725116,Good
0.1756954349213195,-0.5310607241325801,Moderate
0.9002805938057143,0.3021159726573361,Moderate
-0.461831040617581,-0.2904731020130564,Good
0.365899058265887,-0.44887273952492646,Moderate
-0.6990196960868037,0.00026539844487301345,Good
-1.1415599642092031,1.1343622013008512,Good
0.019690211152324694,-1.0495052119231867,Moderate
0.259358352447659,-1.451637100324211,Poor
0.7138816597118538,-0.49423938062850764,Moderate
0.3572963858240784,0.5197855062354118,Good
0.620614773550719,1.0682485797943853,Poor
-0.19774788032608875,-0.3185337588503116,Good
0.08238677381206916,-0.22480426488869035,Poor
0.27853230981512245,-0.00773612184085655,Good
-0.8059078006077661,0.4578631506131261,Moderate
0.6150485979965873,0.29235857201650745,Moderate
0.9937393858552188,0.3146108093576285,Poor
-0.22715330379744764,0.18162112425743007,Good
-0.14570343193168064,0.13207954053193877,Good
0.8401196652377908,-1.4072899352078114,Moderate
1.464936105342341,0.0700035262794188,Moderate
0.6662852173100466,-0.09576822029410723,Moderate
0.8835055950965961,0.39091391791097674,Poor
0.4444548795056081,-0.10423775945031388,Moderate
0.5261991711740723,0.9493622525416888,Moderate
0.7867650558965162,-0.1718388204540798,Poor
0.49944281083465614,0.26498800317995935,Moderate
0.20546649042582277,-1.4396712351502787,Hazardous
-0.7878677209415096,0.5616504821598711,Good
-0.08144670974940495,1.4876851418919965,Good
-0.11500005066812384,0.6992321574229238,Moderate
